fecha;Operacion;Ticker;Precio_USA;Cantidad_USA;Inversion_USA;Broker;tipo;Posicion_Acum;Es_Cierre;ID_Trade;Precio_Unitario;PPP_Actual;Estado_Trade
2023-08-15;Compra;BAC;30.5;1.0;-30.5;Veta;accion;8.0;0;1;61.0;66.565;Cerrado
2023-08-15;Venta;BAC;30.86;-1.0;30.86;Veta;accion;7.0;0;1;61.72;66.565;Cerrado
2023-09-28;Compra;BAC;32.28;7.0;-225.96;Veta;accion;14.0;0;1;64.56;65.5625;Cerrado
2024-11-06;Venta;BAC;45.28;-14.0;633.9200000000001;Veta;accion;0.0;1;1;45.28000000000001;0.0;Cerrado
2024-01-25;Compra;BBD;3.33;51.0;-169.83;Veta;accion;51.0;0;1;3.33;3.33;Cerrado
2024-05-13;Compra;BBD;2.74;40.0;-109.60000000000001;Veta;accion;91.0;0;1;2.74;3.0706593406593408;Cerrado
2025-01-17;Compra;BBD;2.01;25.0;-50.24999999999999;Veta;accion;116.0;0;1;2.01;2.8420689655172415;Cerrado
2025-10-30;Venta;BBD;3.42;-30.0;102.6;Veta;accion;86.0;0;1;3.42;2.8420689655172415;Cerrado
2025-11-11;Venta;BBD;3.76;-40.0;150.39999999999998;Veta;accion;46.0;0;1;3.7599999999999993;2.8420689655172415;Cerrado
2026-03-03;Venta;BBD;3.87;-46.0;178.02;Veta;accion;0.0;1;1;3.87;0.0;Cerrado
2024-02-07;Compra;BF;42.37;0.472;-19.998639999999998;Quantfury;accion;0.472;0;1;42.37;42.37;Cerrado
2025-01-17;Compra;BF;34.3;0.5831;-20.000329999999998;Quantfury;accion;1.0551;0;1;34.3;37.91012226329258;Cerrado
2025-10-14;Venta;BF;27.07;-1.0551;28.561556999999997;Quantfury;accion;0.0;1;1;27.07;0.0;Cerrado
2024-01-07;Compra;BIOX;5.585;1.7905;-19.999885;Quantfury;accion;1.7905;0;1;5.585;11.17;Cerrado
2024-02-08;Venta;BIOX;10.07;-1.7905;18.030335;Quantfury;accion;0.0;1;1;10.07;0.0;Cerrado
2024-11-06;Compra;BIOX;6.75;20.0;-135.0;Veta;accion;20.0;0;2;6.75;6.75;Cerrado
2024-11-26;Compra;BIOX;7.32;20.0;-146.4;Veta;accion;40.0;0;2;7.32;7.034999999999999;Cerrado
2025-10-14;Venta;BIOX;1.5;-40.0;60.0;Veta;accion;0.0;1;2;1.5;0.0;Cerrado
2024-01-31;Compra;BITF;12.49;7.0;-87.43;Veta;accion;7.0;0;1;12.49;12.49;Cerrado
2024-10-18;Compra;BITF;10.63;9.0;-95.67;Veta;accion;16.0;0;1;10.63;11.443750000000001;Cerrado
2024-11-26;Compra;BITF;10.11;8.0;-80.88;Veta;accion;24.0;0;1;10.11;10.999166666666667;Cerrado
2025-06-27;Compra;BITF;3.9;35.0;-136.5;Veta;accion;59.0;0;1;3.9;6.787796610169492;Cerrado
2025-09-12;Venta;BITF;10.86;-29.0;314.94;Veta;accion;30.0;0;1;10.86;6.787796610169492;Cerrado
2025-09-17;Venta;BITF;15.27;-30.0;458.09999999999997;Veta;accion;0.0;1;1;15.27;0.0;Cerrado
2024-01-31;Compra;BNG;94.15;1.8;-169.47000000000003;Veta;accion;1.8;0;1;94.15000000000002;94.15000000000002;Cerrado
2024-04-11;Venta;BNG;111.6;-1.8;200.88;Veta;accion;0.0;1;1;111.6;0.0;Cerrado
2024-10-18;Compra;BNG;93.05;2.2;-204.71;Veta;accion;2.2;0;2;93.05;93.05;Cerrado
2024-11-06;Compra;BNG;87.75;2.2;-193.05;Veta;accion;4.4;0;2;87.75;90.39999999999999;Cerrado
2025-04-23;Venta;BNG;79.4;-4.4;349.36000000000007;Veta;accion;0.0;1;2;79.4;0.0;Cerrado
2025-10-14;Compra;BRKB;501.38;0.545455;-273.47999999999996;Veta;accion;0.545455;0;1;501.37999999999994;501.37999999999994;Abierto
2024-12-08;Compra;CMG;55.94;0.3575;-19.998549999999998;Quantfury;accion;0.3575;0;1;55.94;55.94;Cerrado
2024-12-12;Venta;CMG;66.57;-0.3575;23.798774999999996;Quantfury;accion;0.0;1;1;66.57;0.0;Cerrado
2024-06-12;Compra;CNC;56.77;0.8807;-49.997339000000004;Quantfury;accion;0.8807;0;1;56.77;56.77;Cerrado
2024-08-11;Compra;CNC;60.53;1.1565;-70.00294500000001;Quantfury;accion;2.0372;0;1;60.53000000000001;58.90451796583546;Cerrado
2024-10-30;Compra;CNC;61.8;1.6181;-99.99858;Quantfury;accion;3.6553;0;1;61.8;60.18626761141356;Cerrado
2026-03-03;Venta;CNC;43.43;-3.6553;158.749679;Quantfury;accion;0.0;1;1;43.43;0.0;Cerrado
2025-08-13;Compra;CRM;238.5;0.555556;-132.5;Veta;accion;0.555556;0;1;238.5;238.5;Cerrado
2026-02-03;Venta;CRM;198.0;-0.555556;110.0;Veta;accion;0.0;1;1;198.0;0.0;Cerrado
2024-12-07;Compra;CSGP;75.67;0.2643;-19.999581;Quantfury;accion;0.2643;0;1;75.67;75.67;Cerrado
2025-10-14;Venta;CSGP;75.08;-0.2643;19.843643999999998;Quantfury;accion;0.0;1;1;75.08;0.0;Cerrado
2024-08-19;Compra;CSL;406.2;0.0492;-19.98504;Quantfury;accion;0.0492;0;1;406.20000000000005;406.20000000000005;Cerrado
2025-10-14;Venta;CSL;328.7;-0.0492;16.17204;Quantfury;accion;0.0;1;1;328.7;0.0;Cerrado
2024-12-08;Compra;DECK;912.47;0.0219;-19.983093;Quantfury;accion;0.0219;0;1;912.47;912.47;Cerrado
2024-12-12;Venta;DECK;203.81;-0.0219;26.801015000000003;Quantfury;accion;0.0;1;1;203.81;0.0;Cerrado
2023-01-06;Compra;DIS;97.56;2.25;-219.51;Veta;accion;2.25;0;1;97.56;97.56;Cerrado
2023-01-23;Venta;DIS;108.72;-2.25;244.62;Veta;accion;0.0;1;1;108.72;0.0;Cerrado
2023-06-07;Compra;DIS;97.56;1.833333;-178.85999999999999;Veta;accion;1.833333;0;2;97.56;97.56;Cerrado
2023-06-26;Compra;DIS;95.4;1.0;-95.4;Veta;accion;2.833333;0;2;95.4;96.79764705882354;Cerrado
2023-07-25;Compra;DIS;94.2;1.0;-94.2;Veta;accion;3.833333;0;2;94.2;96.12;Cerrado
2023-07-27;Venta;DIS;93.24;-0.083333;7.769999999999997;Veta;accion;3.75;0;2;93.24;96.12;Cerrado
2023-07-27;Compra;DIS;94.08;0.083333;-7.839999999999997;Veta;accion;3.833333;0;2;94.08;96.07565217391304;Cerrado
2024-04-08;Venta;DIS;123.12;-3.833333;471.96000000000004;Veta;accion;0.0;1;2;123.12;0.0;Cerrado
2024-08-13;Compra;DIS;85.53;1.7538;-150.002514;Quantfury;accion;1.7538;0;3;85.52999999999999;85.52999999999999;Abierto
2024-11-14;Venta;DIS;110.03;-0.9353;102.91105900000001;Quantfury;accion;0.8185;0;3;110.03;85.52999999999999;Abierto
2025-10-03;Venta;DIS;102.47;-0.8184;83.861448;Quantfury;accion;0.0001;0;3;102.47;85.52999999999999;Abierto
2024-12-12;Venta;EFX;266.67;-0.075;20.00025;Quantfury;accion;-0.075;0;1;266.67;0.0;Cerrado
2024-12-12;Compra;EFX;267.12;0.075;-20.034;Quantfury;accion;0.0;1;1;267.12;267.12;Cerrado
2024-05-08;Venta;ENOV;41.92;-0.4349;18.231008000000003;Quantfury;accion;-0.4349;0;1;41.92000000000001;0.0;Cerrado
2024-12-07;Compra;ENOV;45.99;0.4349;-20.001051;Quantfury;accion;0.0;1;1;45.99;45.99;Cerrado
2024-08-13;Compra;F;10.05;14.9254;-150.00027;Quantfury;accion;14.9254;0;1;10.05;10.05;Abierto
2024-10-21;Compra;F;10.88;13.7868;-150.000384;Quantfury;accion;28.7122;0;1;10.88;10.4485429190379;Abierto
2025-10-27;Venta;F;13.24;-28.7121;380.148204;Quantfury;accion;0.0001;0;1;13.24;10.4485429190379;Abierto
2023-06-13;Compra;FDX;242.7;0.4;-97.08;Veta;accion;0.4;0;1;242.7;242.7;Cerrado
2023-06-22;Compra;FDX;249.1;0.2;-49.82;Veta;accion;0.6;0;1;249.1;244.83333333333331;Cerrado
2023-06-30;Venta;FDX;262.3;-0.6;157.38;Veta;accion;0.0;1;1;262.3;0.0;Cerrado
2024-01-31;Compra;FDX;257.7;0.3;-77.30999999999999;Veta;accion;0.3;0;2;257.7;257.7;Cerrado
2024-07-02;Venta;FDX;296.4;-0.3;88.91999999999999;Veta;accion;0.0;1;2;296.4;0.0;Cerrado
2023-06-30;Compra;FSLR;203.28;1.666667;-338.8;Veta;accion;1.666667;0;1;203.28;1219.68;Cerrado
2023-10-02;Venta;FSLR;183.75;-1.666667;306.25;Veta;accion;0.0;1;1;183.75;0.0;Cerrado
2025-03-25;Compra;FSLR;129.96;1.777778;-231.04;Veta;accion;1.777778;0;2;129.96;129.96;Cerrado
2025-09-23;Venta;FSLR;213.48;-0.888889;189.76;Veta;accion;0.888889;0;2;213.48;129.96;Cerrado
2025-11-20;Venta;FSLR;268.02;-0.444444;119.11999999999999;Veta;accion;0.444445;0;2;268.02;129.96;Cerrado
2026-01-29;Venta;FSLR;221.22;-0.444444;98.32;Veta;accion;1e-06;1;2;221.22;0.0;Cerrado
2024-07-16;Compra;GD;290.56;0.0688;-19.990528;Quantfury;accion;0.0688;0;1;290.56;290.56;Cerrado
2025-10-14;Venta;GD;334.16;-0.0688;22.990208000000003;Quantfury;accion;0.0;1;1;334.16;0.0;Cerrado
2023-01-30;Compra;GOOGL;102.66;3.0;-307.98;Veta;accion;3.0;0;1;102.66000000000001;102.66000000000001;Cerrado
2023-02-03;Venta;GOOGL;106.72;-3.0;320.15999999999997;Veta;accion;0.0;1;1;106.71999999999998;0.0;Cerrado
2023-07-13;Compra;GOOGL;135.14;1.724138;-233.0;Veta;accion;1.724138;0;2;135.14;135.14;Abierto
2023-07-27;Venta;GOOGL;142.68;-0.568966;81.18;Veta;accion;1.155172;0;2;142.68;135.14;Abierto
2023-07-27;Compra;GOOGL;143.26000000000002;0.568966;-81.51000000000002;Veta;accion;1.724138;0;2;143.26000000000002;137.81959999999998;Abierto
2024-08-13;Compra;GOOGL;164.29;0.6087;-100.003323;Quantfury;accion;2.332838;0;2;164.29;144.72643748993013;Abierto
2024-09-12;Compra;GOOGL;156.60000000000002;0.603448;-94.50000000000001;Veta;accion;2.936286;0;2;156.60000000000002;147.16662224038575;Abierto
2024-11-21;Compra;GOOGL;167.37;0.5975;-100.00357500000001;Quantfury;accion;3.533786;0;2;167.37;150.58265182016356;Abierto
2025-02-25;Compra;GOOGL;178.06;0.517241;-92.10000000000001;Veta;accion;4.051027;0;2;178.06;154.0910015338807;Abierto
2025-03-26;Compra;GOOGL;167.62;0.913793;-153.17000000000004;Veta;accion;4.96482;0;2;167.62000000000003;156.58106235735846;Abierto
2025-05-02;Compra;GOOGL;190.49;0.2625;-50.00362500000001;Quantfury;accion;5.22732;0;2;190.49;158.2838651237563;Abierto
2025-05-07;Compra;GOOGL;151.96;1.206897;-183.4;Veta;accion;6.434217;0;2;151.96;157.09766784052718;Abierto
2025-06-27;Compra;GOOGL;173.42000000000002;0.965517;-167.44000000000003;Veta;accion;7.399734;0;2;173.42000000000002;159.22740548938617;Abierto
2025-11-04;Venta;GOOGL;278.98;-0.586207;163.54;Veta;accion;6.813527;0;2;278.98;159.22740548938617;Abierto
2025-11-20;Venta;GOOGL;310.29999999999995;-1.068966;331.69999999999993;Veta;accion;5.744561;0;2;310.29999999999995;159.22740548938617;Abierto
2026-01-29;Venta;GOOGL;327.53;-0.8812;288.61943599999995;Quantfury;accion;4.863361;0;2;327.53;159.22740548938617;Abierto
2026-02-03;Venta;GOOGL;307.31;-0.2937;90.25694700000001;Quantfury;accion;4.569661;0;2;307.31;159.22740548938617;Abierto
2024-02-07;Compra;GPN;96.34;0.2076;-20.000184;Quantfury;accion;0.2076;0;1;96.34;96.34;Cerrado
2025-10-14;Venta;GPN;84.8;-0.2076;17.60448;Quantfury;accion;0.0;1;1;84.8;0.0;Cerrado
2024-09-26;Compra;GT;8.15;12.2699;-99.999685;Quantfury;accion;12.2699;0;1;8.15;8.15;Cerrado
2024-10-21;Compra;GT;8.26;12.1065;-99.99969;Quantfury;accion;24.3764;0;1;8.26;8.204631323739354;Cerrado
2026-03-02;Venta;GT;9.89;-12.1882;120.54129800000001;Quantfury;accion;12.1882;0;1;9.89;8.204631323739354;Cerrado
2026-03-03;Venta;GT;8.0;-12.1882;97.5056;Quantfury;accion;0.0;1;1;8.0;0.0;Cerrado
2024-12-11;Compra;HAL;30.35;3.2949;-100.00021500000001;Quantfury;accion;3.2949;0;1;30.35;30.35;Abierto
2024-12-04;Compra;HMY;9.2;16.0;-147.2;Veta;accion;16.0;0;1;9.2;9.2;Cerrado
2025-01-24;Venta;HMY;10.76;-16.0;172.16;Veta;accion;0.0;1;1;10.76;0.0;Cerrado
2024-11-06;Compra;HOG;33.87;7.0;-237.08999999999997;Veta;accion;7.0;0;1;33.87;33.87;Cerrado
2025-06-27;Venta;HOG;23.67;-7.0;165.69;Veta;accion;0.0;1;1;23.669999999999998;0.0;Cerrado
2024-01-07;Compra;HSY;182.35;0.1097;-20.003795;Quantfury;accion;0.1097;0;1;182.35;182.35;Cerrado
2024-09-03;Compra;HSY;199.29;1.666667;-332.15;Veta;accion;1.776367;0;1;199.28999999999996;198.24386575594377;Cerrado
2024-09-12;Compra;HSY;201.81;0.142857;-28.829999999999988;Veta;accion;1.919224;0;1;201.81;198.50931043551833;Cerrado
2024-11-15;Venta;HSY;170.68;-0.1097;18.723596;Quantfury;accion;1.809524;0;1;170.68;198.50931043551833;Cerrado
2025-01-07;Venta;HSY;168.42;-1.809524;304.7599999999999;Veta;accion;0.0;1;1;168.41999999999996;0.0;Cerrado
2023-05-11;Compra;JD;39.54;5.5;-217.47;Veta;accion;5.5;0;1;39.54;79.08;Cerrado
2023-07-24;Compra;JD;41.56;4.5;-187.02;Veta;accion;10.0;0;1;41.56;80.898;Cerrado
2023-07-24;Venta;JD;41.44;-4.5;186.48;Veta;accion;5.5;0;1;41.44;80.898;Cerrado
2023-07-31;Venta;JD;44.98;-3.0;134.94;Veta;accion;2.5;0;1;44.98;80.898;Cerrado
2023-07-31;Compra;JD;44.78;3.0;-134.34;Veta;accion;5.5;0;1;44.78;85.62272727272727;Cerrado
2023-08-18;Compra;JD;37.6;4.5;-169.20000000000002;Veta;accion;10.0;0;1;37.6;80.9325;Cerrado
2024-01-16;Venta;JD;24.42;-10.0;244.20000000000002;Veta;accion;0.0;1;1;24.42;0.0;Cerrado
2023-10-05;Compra;KO;60.4;4.6;-277.84;Veta;accion;4.6;0;1;60.4;60.4;Cerrado
2024-09-03;Venta;KO;73.45;-4.6;337.87;Veta;accion;0.0;1;1;73.45;0.0;Cerrado
2024-09-10;Compra;KO;214.35;1.0;-214.35;Veta;accion;1.0;0;2;214.35;214.35;Cerrado
2025-01-06;Venta;KO;191.95;-1.0;191.95;Veta;accion;0.0;1;2;191.95;0.0;Cerrado
2024-02-07;Compra;LULU;302.24;0.0662;-20.008288;Quantfury;accion;0.0662;0;1;302.24;302.24;Cerrado
2024-12-12;Venta;LULU;391.56;-0.0662;25.921272;Quantfury;accion;0.0;1;1;391.56;0.0;Cerrado
2023-06-06;Compra;MA;398.64;0.787879;-314.08;Veta;accion;0.787879;0;1;398.64;398.64;Cerrado
2023-07-27;Venta;MA;423.39;-0.787879;333.58;Veta;accion;0.0;1;1;423.39;0.0;Cerrado
2025-10-14;Compra;MA;574.86;0.515152;-296.14;Veta;accion;0.515152;0;2;574.86;574.86;Abierto
2023-10-02;Compra;MCD;304.56;0.916667;-279.18;Veta;accion;0.916667;0;1;304.56;304.56;Cerrado
2023-10-09;Venta;MCD;263.04;-0.916667;241.12;Veta;accion;0.0;1;1;263.04;0.0;Cerrado
2024-04-12;Compra;MCD;280.79999999999995;0.5;-140.39999999999998;Veta;accion;0.5;0;2;280.79999999999995;280.79999999999995;Cerrado
2024-06-28;Compra;MCD;255.6;0.083333;-21.29999999999999;Veta;accion;0.583333;0;2;255.59999999999997;277.2;Cerrado
2024-08-19;Venta;MCD;285.6;-0.291667;83.30000000000001;Veta;accion;0.291666;0;2;285.6;277.2;Cerrado
2024-09-12;Venta;MCD;293.04;-0.291667;85.47000000000001;Veta;accion;-1e-06;1;2;293.04;0.0;Cerrado
2024-11-07;Compra;MELI;1851.6;0.108333;-200.58999999999992;Veta;accion;0.108333;0;1;1851.6;1851.6;Cerrado
2024-11-26;Venta;MELI;2191.2000000000003;-0.108333;237.37999999999994;Veta;accion;0.0;1;1;2191.2000000000003;0.0;Cerrado
2024-12-18;Compra;MELI;0.0;0.0583;-0.0;Quantfury;accion;0.0583;0;2;0.0;0.0;Abierto
2024-12-20;Compra;MELI;0.0;0.0291;-0.0;Quantfury;accion;0.0874;0;2;0.0;0.0;Abierto
2025-01-06;Compra;MELI;1820.4;0.041667;-75.84999999999988;Veta;accion;0.129067;0;2;1820.3999999999999;587.6807851239663;Abierto
2025-02-25;Venta;MELI;0.0;-0.0873;0.0;Quantfury;accion;0.041767;0;2;0.0;587.6807851239663;Abierto
2025-02-25;Venta;MELI;2143.2;-0.041667;89.29999999999986;Veta;accion;0.0001;0;2;2143.2;587.6807851239663;Abierto
2025-10-15;Compra;MELI;2174.4;0.091667;-199.31999999999988;Veta;accion;0.091767;0;2;2174.4;2172.670919853023;Abierto
2026-02-25;Compra;MELI;0.0;0.0582;-0.0;Quantfury;accion;0.149967;0;2;0.0;1329.4872287964815;Abierto
2023-01-30;Compra;META;154.8;2.0;-309.6;Veta;accion;2.0;0;1;154.8;154.8;Cerrado
2023-02-03;Venta;META;193.2;-2.0;386.4;Veta;accion;0.0;1;1;193.2;0.0;Cerrado
2025-10-30;Compra;META;670.8;0.166667;-111.79999999999995;Veta;accion;0.166667;0;2;670.8;670.8;Abierto
2025-11-04;Compra;META;637.92;0.25;-159.48;Veta;accion;0.416667;0;2;637.92;651.072;Abierto
2024-05-11;Compra;MQ;3.44;29.0698;-100.000112;Quantfury;accion;29.0698;0;1;3.44;3.44;Cerrado
2025-01-07;Venta;MQ;5.81;-29.0698;168.895538;Quantfury;accion;0.0;1;1;5.81;0.0;Cerrado
2023-06-22;Compra;MRK;121.4;2.0;-242.8;Veta;accion;2.0;0;1;121.4;121.4;Cerrado
2023-07-12;Venta;MRK;114.1;-2.0;228.2;Veta;accion;0.0;1;1;114.1;0.0;Cerrado
2023-07-26;Compra;MSFT;363.9;0.533333;-194.07999999999998;Veta;accion;0.533333;0;1;363.9;363.9;Abierto
2023-08-04;Compra;MSFT;374.4;0.233333;-87.35999999999999;Veta;accion;0.766666;0;1;374.4;367.095652173913;Abierto
2023-08-18;Compra;MSFT;359.7;0.233333;-83.92999999999999;Veta;accion;0.999999;0;1;359.7;365.37;Abierto
2023-09-28;Compra;MSFT;370.5;0.266667;-98.79999999999998;Veta;accion;1.266666;0;1;370.5;366.45;Abierto
2024-03-10;Compra;MSFT;415.87;0.1202;-49.987574;Quantfury;accion;1.386866;0;1;415.87;370.73324087871936;Abierto
2024-08-05;Compra;MSFT;399.0;0.2;-79.80000000000001;Veta;accion;1.586866;0;1;399.00000000000006;374.29582867705756;Abierto
2024-09-12;Compra;MSFT;430.8;0.2;-86.16000000000001;Veta;accion;1.786866;0;1;430.8;380.62021452822444;Abierto
2024-10-01;Compra;MSFT;433.2;0.1;-43.32;Veta;accion;1.886866;0;1;433.2;383.40683355121365;Abierto
2024-10-30;Compra;MSFT;444.0;0.133333;-59.19999999999999;Veta;accion;2.020199;0;1;444.0;387.4059865359866;Abierto
2024-10-31;Compra;MSFT;418.2;0.233333;-97.57999999999998;Veta;accion;2.253532;0;1;418.2;390.59443274265595;Abierto
2024-11-06;Compra;MSFT;426.0;0.166667;-70.99999999999997;Veta;accion;2.420199;0;1;426.0;393.03263118750516;Abierto
2024-11-15;Compra;MSFT;414.92;0.1687;-69.997004;Quantfury;accion;2.588899;0;1;414.9200000000001;394.45887365290287;Abierto
2024-11-21;Compra;MSFT;413.8;0.2417;-100.01546;Quantfury;accion;2.830599;0;1;413.8;396.1103787182931;Abierto
2025-02-25;Compra;MSFT;401.4;0.233333;-93.65999999999998;Veta;accion;3.063932;0;1;401.4;396.51320894710517;Abierto
2025-12-05;Compra;MSFT;492.9;0.133333;-65.71999999999998;Veta;accion;3.197265;0;1;492.9;400.5327586063097;Abierto
2026-01-29;Compra;MSFT;442.5;0.233333;-103.24999999999999;Veta;accion;3.430598;0;1;442.5;403.38717367224405;Abierto
2026-03-02;Compra;MSFT;409.95;0.1708;-70.01946;Quantfury;accion;3.601398;0;1;409.94999999999993;403.69842228022446;Abierto
2026-05-02;Compra;MSFT;395.96;0.1515;-59.987939999999995;Quantfury;accion;3.752898;0;1;395.96;403.3860316022277;Abierto
2023-06-22;Compra;MSI;303.4;0.7;-212.37999999999997;Veta;accion;0.7;0;1;303.4;303.4;Cerrado
2023-08-07;Compra;MSI;327.8;0.2;-65.56;Veta;accion;0.9;0;1;327.8;308.8222222222222;Cerrado
2023-08-10;Venta;MSI;326.6;-0.25;81.65;Veta;accion;0.65;0;1;326.6;308.8222222222222;Cerrado
2023-08-10;Compra;MSI;320.0;0.25;-80.0;Veta;accion;0.9;0;1;320.0;311.92716049382716;Cerrado
2023-08-11;Venta;MSI;324.20000000000005;-0.2;64.84000000000002;Veta;accion;0.7;0;1;324.20000000000005;311.92716049382716;Cerrado
2023-08-11;Compra;MSI;317.8;0.2;-63.56;Veta;accion;0.9;0;1;317.8;313.2322359396434;Cerrado
2023-08-14;Venta;MSI;314.6;-0.2;62.92000000000001;Veta;accion;0.7;0;1;314.6;313.2322359396434;Cerrado
2023-08-14;Compra;MSI;305.79999999999995;0.2;-61.16;Veta;accion;0.9;0;1;305.79999999999995;311.58062795305597;Cerrado
2023-09-28;Venta;MSI;318.2;-0.9;286.38;Veta;accion;0.0;1;1;318.2;0.0;Cerrado
2024-04-09;Compra;MU;89.4;0.4474;-39.99756000000001;Quantfury;accion;0.4474;0;1;89.4;89.4;Abierto
2024-06-08;Compra;MU;90.73;1.6533;-150.003909;Quantfury;accion;2.1007;0;1;90.72999999999999;90.44674108630457;Abierto
2024-08-26;Compra;MU;98.71;0.5065;-49.99661499999999;Quantfury;accion;2.6072;0;1;98.71;92.0520420374348;Abierto
2024-09-19;Compra;MU;89.98;0.4446;-40.005108;Quantfury;accion;3.0518;0;1;89.98;91.75017760010485;Abierto
2024-11-15;Compra;MU;96.69;0.7241;-70.013229;Quantfury;accion;3.7759;0;1;96.69;92.69748166000159;Abierto
2024-12-09;Compra;MU;87.03;0.4596;-39.998988000000004;Quantfury;accion;4.2355;0;1;87.03;92.08249533703221;Abierto
2024-12-19;Compra;MU;86.53;1.1557;-100.002721;Quantfury;accion;5.3912;0;1;86.53;90.89221880100905;Abierto
2025-04-04;Compra;MU;64.9;1.2;-77.88000000000001;Veta;accion;6.5912;0;1;64.9;86.1600512804952;Abierto
2025-09-11;Venta;MU;149.14999999999998;-1.2;178.97999999999996;Veta;accion;5.3912;0;1;149.14999999999998;86.1600512804952;Abierto
2025-11-09;Venta;MU;151.03;-0.6601;99.69490300000001;Quantfury;accion;4.7311;0;1;151.03;86.1600512804952;Abierto
2025-12-08;Venta;MU;127.62;-3.3006;421.222572;Quantfury;accion;1.4305;0;1;127.61999999999999;86.1600512804952;Abierto
2026-01-29;Venta;MU;433.89;-0.4401;190.95498899999998;Quantfury;accion;0.9904;0;1;433.89;86.1600512804952;Abierto
2026-02-03;Venta;MU;411.75;-0.4401;181.211175;Quantfury;accion;0.5503;0;1;411.75;86.1600512804952;Abierto
2024-10-07;Compra;NEE;72.85;0.2745;-19.997325;Quantfury;accion;0.2745;0;1;72.85;72.85;Cerrado
2025-10-14;Venta;NEE;83.97;-0.2745;23.049765;Quantfury;accion;0.0;1;1;83.97;0.0;Cerrado
2023-05-08;Compra;NFLX;352.96000000000004;0.625;-220.59999999999997;Veta;accion;0.625;0;1;352.96000000000004;1058.88;Cerrado
2023-05-18;Venta;NFLX;375.52;-0.625;234.69999999999993;Veta;accion;0.0;1;1;375.52;0.0;Cerrado
2024-08-07;Compra;NICE;172.95;0.1156;-19.993019999999998;Quantfury;accion;0.1156;0;1;172.95;172.95;Cerrado
2024-12-08;Venta;NICE;154.75;-0.1156;17.8891;Quantfury;accion;0.0;1;1;154.75;0.0;Cerrado
2024-04-09;Compra;NKE;95.52;1.25;-119.39999999999999;Veta;accion;1.25;0;1;95.52;95.52;Abierto
2024-06-28;Compra;NKE;75.12;1.25;-93.9;Veta;accion;2.5;0;1;75.12;85.32000000000001;Abierto
2024-10-02;Compra;NKE;85.67999999999999;0.5;-42.839999999999996;Veta;accion;3.0;0;1;85.67999999999999;85.38;Abierto
2024-10-30;Compra;NKE;78.36;1.166667;-91.42;Veta;accion;4.166667;0;1;78.36;83.4144;Abierto
2024-05-12;Compra;NU;11.99;12.5104;-149.999696;Quantfury;accion;12.5104;0;1;11.99;11.99;Abierto
2024-12-30;Compra;NU;10.69;9.3545;-99.99960499999999;Quantfury;accion;21.8649;0;1;10.69;11.433818631688231;Abierto
2025-05-21;Venta;NU;12.1;-21.8649;264.56649999999996;Quantfury;accion;0.0;0;1;12.1;0.0;Abierto
2024-09-06;Compra;NVDA;104.4;1.041667;-108.75000000000001;Veta;accion;1.041667;0;1;104.4;104.4;Cerrado
2024-09-10;Compra;NVDA;132.51;1.5093;-199.997343;Quantfury;accion;2.550967;0;1;132.51;121.03150818643913;Cerrado
2024-10-08;Venta;NVDA;136.8;-1.041667;142.50000000000003;Veta;accion;1.5093;0;1;136.8;121.03150818643913;Cerrado
2025-02-27;Venta;NVDA;126.82;-1.5093;191.409426;Quantfury;accion;0.0;1;1;126.82;0.0;Cerrado
2024-05-08;Venta;OWL;15.67;-1.1274;17.666358;Quantfury;accion;-1.1274;0;1;15.67;0.0;Cerrado
2024-12-07;Compra;OWL;17.74;1.1274;-20.000075999999996;Quantfury;accion;0.0;1;1;17.74;17.74;Cerrado
2023-01-12;Compra;OXY;66.6;4.0;-266.4;Veta;accion;4.0;0;1;66.6;66.6;Cerrado
2023-02-07;Compra;OXY;67.0;4.0;-268.0;Veta;accion;8.0;0;1;67.0;66.8;Cerrado
2023-02-22;Venta;OXY;60.55;-8.0;484.4;Veta;accion;0.0;1;1;60.55;0.0;Cerrado
2023-08-02;Compra;OXY;68.5;1.4;-95.89999999999999;Veta;accion;1.4;0;2;68.5;68.5;Cerrado
2023-09-28;Venta;OXY;76.39999999999999;-1.4;106.95999999999998;Veta;accion;0.0;1;2;76.39999999999999;0.0;Cerrado
2023-12-07;Compra;OXY;57.65;1.6;-92.24000000000001;Veta;accion;1.6;0;3;57.650000000000006;57.650000000000006;Cerrado
2023-12-07;Compra;OXY;57.1;2.4;-137.04;Veta;accion;4.0;0;3;57.1;57.32;Cerrado
2024-04-12;Venta;OXY;73.15;-2.0;146.3;Veta;accion;2.0;0;3;73.15;57.32;Cerrado
2024-06-09;Venta;OXY;51.88;-1.7316;89.835408;Quantfury;accion;0.2684;0;3;51.88;57.32;Cerrado
2024-08-13;Compra;OXY;57.75;1.7316;-99.9999;Quantfury;accion;2.0;0;3;57.75;57.692294;Cerrado
2024-09-06;Venta;OXY;52.2;-2.0;104.4;Veta;accion;0.0;1;3;52.2;0.0;Cerrado
2024-12-12;Compra;OXY;49.400000000000006;3.0;-148.20000000000002;Veta;accion;3.0;0;4;49.400000000000006;49.400000000000006;Cerrado
2025-10-15;Venta;OXY;42.3;-3.0;126.89999999999999;Veta;accion;0.0;1;4;42.3;0.0;Cerrado
2023-02-28;Compra;PAAS;15.36;13.333333;-204.8;Veta;accion;13.333333;0;1;15.36;15.36;Cerrado
